ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
90912007C68DC8DA,electric_bike,35:09.2,51:53.1,Ritchie Ct & Banks St,KA1504000134,Stetson Ave & South Water St,TA1308000029,41.906866,-87.626217,41.886835,-87.62232,member
5A7142E8A39FC161,electric_bike,56:43.9,00:28.1,Aberdeen St & Jackson Blvd,13157,Desplaines St & Jackson Blvd,15539,41.87787306,-87.65477872,41.8781189,-87.6439476,member
2D20CCFBE6719E47,classic_bike,12:04.1,19:13.9,Clinton St & Roosevelt Rd,WL-008,Desplaines St & Jackson Blvd,15539,41.86711778,-87.64108796,41.8781189,-87.6439476,member
009707A9E9077E1D,classic_bike,09:17.3,48:45.9,Shedd Aquarium,15544,DuSable Lake Shore Dr & North Blvd,LF-005,41.86722596,-87.61535539,41.911722,-87.626804,member
3DE54C00139A213B,classic_bike,53:07.3,56:35.8,Sheffield Ave & Willow St,TA1306000032,Sheffield Ave & Willow St,TA1306000032,41.913688,-87.652855,41.913688,-87.652855,member
DAFEB128254B6252,classic_bike,21:53.3,36:23.6,Clark St & Elm St,TA1307000039,Canal St & Monroe St,13056,41.902973,-87.63128,41.8829056,-87.6397409,member
29EB50E4965FA8A6,electric_bike,17:02.2,21:39.0,Sawyer Ave & Irving Park Rd,KA1504000096,Drake Ave & Addison St,KA1504000142,41.95358618,-87.7093108,41.947326,-87.717582,member
260FC94B2A150AE5,electric_bike,10:03.2,22:46.5,Desplaines St & Randolph St,15535,Canal St & Monroe St,13056,41.883703,-87.644238,41.8829056,-87.6397409,casual
4B81EE1E1B413989,electric_bike,39:30.3,48:08.0,Lincoln Ave & Roscoe St*,chargingstx5,Racine Ave & Fullerton Ave,TA1306000026,41.94335025,-87.67066777,41.925566,-87.658416,casual
0B6242FC5805AB59,electric_bike,28:17.9,50:01.0,Clark St & Schreiber Ave,KA1504000156,Racine Ave & Fullerton Ave,TA1306000026,41.999245,-87.671249,41.925566,-87.658416,casual
14CD6059DA03A8F4,electric_bike,42:46.4,42:52.5,Racine Ave & 15th St,13304,Racine Ave & 15th St,13304,41.861267,-87.656625,41.861267,-87.656625,member
83D1D41B252447DB,classic_bike,48:21.1,56:51.8,Michigan Ave & 8th St,623,Michigan Ave & 8th St,623,41.872773,-87.623981,41.872773,-87.623981,casual
358ED720AFD7C8CB,classic_bike,15:05.4,16:09.2,Michigan Ave & 8th St,623,Michigan Ave & 8th St,623,41.872773,-87.623981,41.872773,-87.623981,casual
21541548CF3FF7D1,classic_bike,14:12.7,27:15.0,Woodlawn Ave & 55th St,TA1307000164,Woodlawn Ave & 55th St,TA1307000164,41.795264,-87.596471,41.795264,-87.596471,casual
D09E525EB019E3E8,electric_bike,29:09.3,43:54.2,Woodlawn Ave & 55th St,TA1307000164,Woodlawn Ave & 55th St,TA1307000164,41.795264,-87.596471,41.795264,-87.596471,casual
3AD12C150A88E79E,electric_bike,23:50.9,27:59.5,Racine Ave & Belmont Ave,TA1308000019,Racine Ave & Fullerton Ave,TA1306000026,41.939743,-87.658865,41.925566,-87.658416,casual
D36106CA93DC1B8C,electric_bike,29:43.3,37:16.6,Woodlawn Ave & 55th St,TA1307000164,Woodlawn Ave & 55th St,TA1307000164,41.795264,-87.596471,41.795264,-87.596471,casual
27064F31728CCFE3,classic_bike,05:00.3,11:18.2,Racine Ave & Fullerton Ave,TA1306000026,Racine Ave & Belmont Ave,TA1308000019,41.925566,-87.658416,41.939743,-87.658865,casual
